Start,End,Open,High,Low,Close,Volume,Market Cap
2024-08-21,2024-08-22,0.48129601833230734,0.5065682392312806,0.47894532728184785,0.5036558736416977,4865003.331010453,65562854.885017425
2024-08-20,2024-08-21,0.4823263995721098,0.4913972272607933,0.47285698489455597,0.4811982148015138,6130189.369337979,64729579.4912892
2024-08-19,2024-08-20,0.4740699198603713,0.4822446854782197,0.4692250901809644,0.4813516811308337,5542571.452961672,63642574.96864112
2024-08-18,2024-08-19,0.47077444534657886,0.48800590456335635,0.4664526747177603,0.47629398762307895,4063319.9651567945,63866014.233449474
2024-08-17,2024-08-18,0.4690704691509937,0.47450303772572033,0.4635005719718517,0.4697939985581889,6352711.993031359,62798122.05923345
2024-08-16,2024-08-17,0.4621862712948131,0.4727620684269843,0.4592181688713225,0.4690667781792435,6396912.160278746,62371316.92334495
2024-08-15,2024-08-16,0.48139802469160053,0.4854554690622972,0.4570704168927213,0.46231037429577904,7875929.74912892,63380962.271777004
2024-08-14,2024-08-15,0.4954053778767537,0.4997559200132397,0.47740726663423727,0.48093555709340946,6768161.756097561,65408935.49825784
2024-08-13,2024-08-14,0.4919494196020996,0.4964105644243949,0.4820564674577783,0.4947861710696656,7006776.282229966,65337259.80487805
2024-08-12,2024-08-13,0.47057519464209424,0.4946486343736912,0.4676317526494985,0.4934673407761658,7956381.592334495,64315252.28919861
2024-08-11,2024-08-12,0.4848158040493719,0.5000823363176458,0.4658268450427291,0.4674760356777104,7244399.759581882,64680723.56794425
2024-08-10,2024-08-11,0.4769877036527469,0.49548681568350617,0.47532248078619144,0.4859078078265077,7559779.135888502,64599907.77700348
2024-08-09,2024-08-10,0.48809888020869296,0.48822507554894345,0.4680678936016984,0.4769143449676405,7222037.6027874565,64125973.26829268
2024-08-08,2024-08-09,0.4363712405970574,0.4904908670458971,0.429936143380855,0.48867768382450716,9813789.961672474,62047501.28571428
2024-08-07,2024-08-08,0.45830690149384373,0.4679811206494222,0.4317272747560678,0.4367117706271606,11392295.181184668,60509886.52961673
2024-08-06,2024-08-07,0.43953035161354087,0.46892662503613386,0.43953035161354087,0.4573298612417174,16237657.024390243,61188030.14982578
2024-08-05,2024-08-06,0.486302907331752,0.486302907331752,0.3939904507060793,0.43832408934943173,19827700.972125437,57723092.101045296
2024-08-04,2024-08-05,0.5089821294915814,0.5195436690404357,0.4777326158113868,0.48524453185151695,8697906.679442508,67580211.30662021
2024-08-03,2024-08-04,0.5307541852334351,0.5376026329623473,0.5019682272101145,0.5111297104806788,8232730.804878049,70002861.87804878
2024-08-02,2024-08-03,0.5770947553131934,0.5794639511500272,0.5266904707390359,0.5296182877923465,8623508.421602787,73907968.42857143
