Start,End,Open,High,Low,Close,Volume,Market Cap
2025-06-18,2025-06-19,0.9997,0.9999,0.9997,0.9997,15242344399.40418,61507902007.84321
2025-06-17,2025-06-18,0.9997,0.9998,0.9997,0.9998,17280709572.80488,61598257189.69686
2025-06-16,2025-06-17,0.9997,0.9999,0.9997,0.9998,12046786957.909409,61597488035.376305
2025-06-15,2025-06-16,0.9997,0.9998,0.9997,0.9997,7987200636.923345,61645789252.191635
2025-06-14,2025-06-15,0.9998,0.9998,0.9997,0.9997,12495262278.08014,61670409832.43205
2025-06-13,2025-06-14,0.9998,0.9998,0.9997,0.9998,22803314025.37631,61100448597.400696
2025-06-12,2025-06-13,0.9998,0.9999,0.9997,0.9998,15732468622.958189,61201536277.059235
2025-06-11,2025-06-12,0.9997,0.9998,0.9997,0.9998,16806239956.160278,60975808495.51219
2025-06-10,2025-06-11,0.9998,0.9999,0.9997,0.9998,16740077386.386759,60994650631.29269
2025-06-09,2025-06-10,0.9997,0.9998,0.9996,0.9997,10366789740.09756,60997882968.533104
2025-06-08,2025-06-09,0.9998,0.9998,0.9997,0.9997,6895259861.602787,61075123070.10104
2025-06-07,2025-06-08,0.9997,0.9998,0.9997,0.9997,10392533869.209059,61098381710.21255
2025-06-06,2025-06-07,0.9997,0.9998,0.9997,0.9998,18583836467.916378,61092175913.68641
2025-06-05,2025-06-06,0.9998,0.9998,0.9997,0.9998,12341117515.188154,61470277390.52265
2025-06-04,2025-06-05,0.9998,0.9998,0.9997,0.9998,11457334526.024391,61451458588.25784
2025-06-03,2025-06-04,0.9998,0.9999,0.9997,0.9998,13922568571.125435,61165357019.56795
2025-06-02,2025-06-03,0.9998,0.9999,0.9997,0.9998,10945387796.296167,60929555190.35889
2025-06-01,2025-06-02,0.9997,0.9998,0.9997,0.9998,8862464289.554007,60946192212.11498
2025-05-31,2025-06-01,0.9998,0.9998,0.9997,0.9998,15432221491.616724,61034228773.47387
2025-05-30,2025-05-31,0.9998,0.9999,0.9997,0.9998,18036172715.397213,61102355898.39024
2025-05-29,2025-05-30,0.9997,0.9998,0.9996,0.9998,15814202771.682926,61252099168.03484
2025-05-28,2025-05-29,0.9997,0.9998,0.9997,0.9998,14714844691.707317,61381912911.46342
2025-05-27,2025-05-28,0.9998,0.9998,0.9996,0.9997,13827687961.212543,61511881996.12892
2025-05-26,2025-05-27,0.9998,0.9998,0.9996,0.9998,12296826541.43554,61655115123.77352
2025-05-25,2025-05-26,0.9998,0.9998,0.9997,0.9997,10151845923.74216,61715545191.67247
