Start,End,Open,High,Low,Close,Volume,Market Cap
2025-08-14,2025-08-15,0.30969011871143687,0.316048749144129,0.280569306100189,0.2849961825217985,132919122.95121951,765208164.5156795
2025-08-13,2025-08-14,0.304115212381146,0.3115686909896253,0.29886297292846736,0.3099078589380025,123503585.38675958,786802551.4041812
2025-08-12,2025-08-13,0.2819958159789416,0.30268590333850864,0.27775488551409244,0.29899762949656294,91918790.32055749,742722070.3554007
2025-08-11,2025-08-12,0.2944194617875199,0.30345492339233715,0.280178393994291,0.2815859608905315,88779964.53658536,751199195.3344948
2025-08-10,2025-08-11,0.30036325061012575,0.30433514528752964,0.28765106588498096,0.29565489122699506,80108450.7456446,760025168.923345
2025-08-09,2025-08-10,0.2920914122850431,0.3034511358893918,0.2906291324891906,0.30009256256323463,70363706.26829268,766681275.9756098
2025-08-08,2025-08-09,0.2836794602584211,0.2927630761691945,0.28142825159904583,0.290563992456913,96723832.50174215,739182224.3832753
2025-08-07,2025-08-08,0.27032537428652537,0.2856708927656711,0.26871393287754863,0.28491807428856586,61773290.07317073,710070307.9303136
2025-08-06,2025-08-07,0.2645437934410097,0.27124762176988365,0.2581690037555451,0.2696351039149665,57757884.18815331,682113873.3937283
2025-08-05,2025-08-06,0.27647733965925864,0.27752882825138175,0.25965185507684735,0.26501444740146635,58467732.571428575,691069117.6933798
2025-08-04,2025-08-05,0.26531263528056587,0.2775070256817291,0.26439752535442435,0.2760800893351219,47279317.71777003,693834381.1777004
2025-08-03,2025-08-04,0.25788660764073085,0.2662254134933343,0.2555589131676022,0.2651311880905933,55544998.02439024,677348913.2229965
2025-08-02,2025-08-03,0.26424644142690756,0.26763299841276106,0.25344385053724683,0.2578306192089799,85159877.52982455,673402424.6385965
2025-08-01,2025-08-02,0.27550038114395237,0.27550038114395237,0.25931309202853553,0.2646562765276024,103180699.06271777,688877078.1463414
2025-07-31,2025-08-01,0.2861019289499802,0.2929618077194165,0.27304246134493027,0.2748653009670723,85902111.19163764,738159305.184669
2025-07-30,2025-07-31,0.29292367212518444,0.294113554087594,0.27306090090921814,0.28611150100954746,81174178.44947734,737971912.9372822
2025-07-29,2025-07-30,0.29505592464225217,0.3033747657900768,0.2877781146538404,0.293522875141092,89819154.18466899,760338389.5470383
2025-07-28,2025-07-29,0.31906397096713945,0.3220993496000166,0.29418441916079424,0.29445243131548177,83306177.0174216,796172240.1289198
2025-07-27,2025-07-28,0.3052184835835565,0.3207608095767567,0.3047357761962217,0.3189197307112781,71461127.06620209,803343550.8675958
2025-07-26,2025-07-27,0.30193200150261545,0.30897550659184875,0.3000805289455448,0.3049957464976816,75404072.92682926,782817724.6480836
2025-07-25,2025-07-26,0.2955143932341109,0.3022841284055397,0.28855366413262085,0.3019386801893242,128610221.09059234,761042330.4355401
2025-07-24,2025-07-25,0.30028171587333063,0.3081641682270489,0.28672053667379216,0.2969125434164804,195928742.2682927,771501734.7804878
2025-07-23,2025-07-24,0.33827221553231634,0.3399381962492263,0.29709433077633035,0.30172965199665996,152609459.5296167,827440606.3484321
2025-07-22,2025-07-23,0.34463326670650896,0.34683343113099246,0.3247275764062005,0.33969976629207,195685766.4878049,860094064.2439024
2025-07-21,2025-07-22,0.3416889555017751,0.3556093146370628,0.33711123197668924,0.3453877636743512,191947488.82229966,890998469.5714285
2025-07-20,2025-07-21,0.3281810945986784,0.35309751673512096,0.32603796240884314,0.34297875530853766,116415675.1358885,868107300.9303136
2025-07-19,2025-07-20,0.32310836187204756,0.32821460735631497,0.31196787962166816,0.327903931392811,155812903.90940768,828202225.9407666
2025-07-18,2025-07-19,0.32490342250311705,0.3475554797706141,0.3166039156351172,0.3224132448384479,224192345.50174215,855638009.5156795
2025-07-17,2025-07-18,0.31404614463416586,0.3268017823377952,0.30705230454814236,0.3244568063775555,159314827.12195122,812822742.8850174
